txHash,from,to,gas_used,value,chain_id,block_height,timestamp_day,timestamp_clock
0x8162a20361c2ce9165b553c32eb844421c590c4f8013a438462b6aa21571b1fb,0x93a33cdf59a04c1ee6a01dfbaf59ed6d48f31aaa,0xdc54714a42434cfde03afcb6527280b89f4713d9,21000,201000000000000000,1,21076828,30/10/2024,10:00:11
0x15fd832a8308e4d777d0a23871b58b431daa4683a24e64d5f0cbef73295e9dc8,0x72ba9fb3ed79eb34e2e5ca2dfcb031c41113b80e,0x7f0b80ccf1319f8d9057a162a26bd549312c6d56,21000,0,1,21076828,30/10/2024,10:00:11
0xe1c62436bcaa2e720d41f7622512092d28ede61dd349e15bd517d137355fcc72,0x0368b30b6aa043b3051d52c2dd89540c7b311e98,0x19bd3121fec07f047ac991e7b35c265a2b1f51ee,130050,0,1,21076828,30/10/2024,10:00:11
0x0cdf36c36d695da3993fd9a226edc4063d5d7d44a84496417252a01895f4d8a3,0x6fe4aced57ae0b50d14229f3d40617c8b7d2f2e1,0x111111125421ca6dc452d289314280a0f8842a65,126248,0,1,21076828,30/10/2024,10:00:11
0xb1f786d23ed77f0a71d370344e15b1bfc72831f2909c115d176b05f6eb76a8f0,0xb099fc2e1f608bfd1e4b489e88e5a4b002597397,0x65b33fe5918355ceecdc215251096d1b3af1099b,21000,0,1,21076828,30/10/2024,10:00:11
0x87ef737190bb42e8853ac0fcf06a0841123060c7bf24e3be39354d229f81276c,0xdd3d72c53ff982ff59853da71158bf1538b3ceee,0x61e90a50137e1f645c9ef4a0d3a4f01477738406,35260,0,1,21076828,30/10/2024,10:00:11
0x3dc2f0f41d3a2e847b3f319baca68684ce05009f94eb28f61b7a90e9c1d3f0ac,0xb3f5130e287e6611323ad263e37ce763d4f129e8,0x37ba4427f664557e92493c5858a81c9b90fc09d6,285423,0,1,21076828,30/10/2024,10:00:11
0x180b531bfff10c177b3cfb5b48eff69066c6280ead81ee9a03e31fe012b4dc27,0x264bd8291fae1d75db2c5f573b07faa6715997b5,0x6768d1a6d6f84cb44cd0e3023ed3812708b5088a,21000,55901520000000000,1,21076828,30/10/2024,10:00:11
0xbc684378b563c7afb64cfcc99f9733ba4a00ad89a3e247692d46d091db5a0551,0x264bd8291fae1d75db2c5f573b07faa6715997b5,0x5af0cec5cf2857523bb772415249ab6bef314b26,21000,17515810000000000,1,21076828,30/10/2024,10:00:11
0xc40c202c7aa5ca65e7946033ca681ea66a6370d0fd62195814ab771b5da6bc67,0xfb78298aa93de3faa448e78f6b979f22818bdf36,0x6e2a43be0b1d33b726f0ca3b8de60b3482b8b050,59396,0,1,21076828,30/10/2024,10:00:11
0x692eb0f0774a759935e3aafee4e826198b9af34557632c3d98f5c068c695893a,0xcc310983c7b840ac12f53cb7ec00cfecd4a4a622,0xdac17f958d2ee523a2206206994597c13d831ec7,46121,0,1,21076828,30/10/2024,10:00:11
0x7ce0b60d6b15be15064e37fb5321860100d2f1a8d8cc873d7dbc5dbb8b78b950,0x6bf9e599c2a79320a896aea9a008d02fee6f9e36,0x231b0ee14048e9dccd1d247744d114a4eb5e8e63,47807,0,1,21076828,30/10/2024,10:00:11
0x060f7b5b2740e87cbf74c122160b93771c4a0849f6329b439eca9a3ca20d8824,0x1d1bca4e00e5345c8b67d1d556139a5935e6f6c7,0xaa95f26e30001251fb905d264aa7b00ee9df6c18,46545,0,1,21076828,30/10/2024,10:00:11
0x93f928f182e6ba5db1a393f728b43e73a5df4ec632be571c2d805526635da19f,0x5f99e419e477dcecf580e6fc375674fa555beac8,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,34807,0,1,21076828,30/10/2024,10:00:11
0xe0829f23dd278fe11312cb9c6cc84f14a5d6a829f99beae39da61971187c425d,0xdbd74502ff6187adc4a1e15567e163a5d89dadc8,0x5806d1ee7b0552a8016073a2bdc80cd67b69a6d3,278384,0,1,21076828,30/10/2024,10:00:11
0x5d9e3f87b1177063ef428558964d8034b0158443fa2fefbede20ff1ac850baf3,0x72b21ada1622ed60940fb909c14c26946ef8b80e,0x7f0b80ccf1319f8d9057a162a26bd549312c6d56,21000,14000000000000,1,21076828,30/10/2024,10:00:11
0x2d36530729374cdc86616648eaf76e97bc634aac621c2190babe716c672e53c7,0x34443f194506b306200e6fad5c0a99e1d6c26199,0x3159970df6e57a3a9022c5c370987c1a5a127053,21000,16600100000000000,1,21076828,30/10/2024,10:00:11
0x401cfb8bd87761285e05c494f94b247d89fd5157295fe4c2bdd6b5339a8e3f39,0xcde5d48fca07f9c52300d2e65632dd71ed169b90,0xe41d2489571d322189246dafa5ebde1f4699f498,30018,0,1,21076828,30/10/2024,10:00:11
0x64a5c79e20fe07c69aa55c3a9454290988f26cd0fda0de217c1377b2c0adb37f,0xc488e4afec0414511d1518d8d6b8dc5f820fb92a,0xd1ddf641f600e1690a4a76b77f057fe70d28ea8f,21000,7000000000000000,1,21076828,30/10/2024,10:00:11
0x7acacb7e0d07b1a4720ed32ce0e439ad9cad38d4deb665aea8922b36c8fe2a16,0x974caa59e49682cda0ad2bbe82983419a2ecc400,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,51871,0,1,21076828,30/10/2024,10:00:11
0xa1211df76358fc57728e6dfac30dedef6b058848422c902a70008b9a5a1fc3a7,0x974caa59e49682cda0ad2bbe82983419a2ecc400,0xdac17f958d2ee523a2206206994597c13d831ec7,63197,0,1,21076828,30/10/2024,10:00:11
0x3098c6044dcd15b3af5b748791fd22d5b7989548917eadb1b5f22e7f69892da8,0xa07f9fee8834dd53e891d32a8f379327a1b40cd8,0x63b0b3ddc5c9432fd645d2ea2f1ca62678f1fe34,21000,3063741680700636,1,21076828,30/10/2024,10:00:11
0xccc8997ecb2e7418d461fcc4ec64eecb284dbf5512a634b3edbb610839e68534,0xa12584c1400be29f4272c5e5bc5f63f29a93f6d7,0x28c6c06298d514db089934071355e5743bf21d60,21000,795046082308180700,1,21076828,30/10/2024,10:00:11
0xbcb35e4faab9aeb03a6cd4f27b12c41d6be57be80f99c136de9e4cdec5ec0d46,0x5ef602459d9b7e5fc9c4b5c973dae8ab19b4bf34,0x28c6c06298d514db089934071355e5743bf21d60,21000,4999703448667118000,1,21076828,30/10/2024,10:00:11
0xfe78aba63a0d6be8931b2e585988bb775defac7572a205cc7dc21043456fec30,0xff3307c29f1a1fae36236d08c49e0668d697bbc4,0x28c6c06298d514db089934071355e5743bf21d60,21000,1363283633204227000,1,21076828,30/10/2024,10:00:11
0xb16416a72f6115e2cd11b8efca37e715f61d1a8941ab19dd011fefae9ae648ec,0x9d0af8706d5a1b3c63727f6a4d894b4f5fd8a4f0,0x28c6c06298d514db089934071355e5743bf21d60,21000,754707594741071000,1,21076828,30/10/2024,10:00:11
0xe751d76691f1a33ff7b394f0204d5c253b13c9cbee53ba5fc8dafaa374ad5178,0xc263175aea440ade2093a78f8dda4876be0a244f,0x28c6c06298d514db089934071355e5743bf21d60,21000,879818205166339000,1,21076828,30/10/2024,10:00:11
0xe88ba3a32f325c3cbadc97e557c644710cdbade1bb10de5fd7cc27948a637e82,0xc257e2e385e850c323f2ab4a668cae185e16b460,0x954ac2fb5915e4898500366ae840f2eea9edd039,21000,20000000000000000,1,21076828,30/10/2024,10:00:11
0x7d207ae0b4e2302c2a651d2f99b1f6f48863753c60ac9677ebe30a501fa75629,0xc257e2e385e850c323f2ab4a668cae185e16b460,0x5956972d927e9c1ce4593df40d49d37bc468b6c2,21000,20000000000000000,1,21076828,30/10/2024,10:00:11
0xca7928b83735d460316b25397d9caeaf4caf7d67cedbff2711b78c52dffcd155,0x579b6966346e9d64ccbdf2ed7264de64b6d24ea6,0x28c6c06298d514db089934071355e5743bf21d60,21000,997992282333617400,1,21076828,30/10/2024,10:00:11
0x8e49f01957ed6f884bb09132d2e013c75d43807aa84fefbc2b61e857d54fee86,0x30ff4d844c59dbf69dcdfccf4611b4f4db583016,0x28c6c06298d514db089934071355e5743bf21d60,21000,742350780632788000,1,21076828,30/10/2024,10:00:11
0xd58737d3847c706623e957360276672c3d2ed5dc375371d77ead9431d934d0d2,0xb76834eb51077a8c56ad2fa983f58308700cfd39,0x28c6c06298d514db089934071355e5743bf21d60,21000,2601147230308858000,1,21076828,30/10/2024,10:00:11
0x3837d3e4cbc52d9677e9166352a15243396afec9c8db0ffb4eba8d8970ca6a33,0x0ada3111b866ff1ad0477f0c5d2e8ed35a36eb5b,0xdac17f958d2ee523a2206206994597c13d831ec7,63209,0,1,21076828,30/10/2024,10:00:11
0x2f122942309b9a4ff800a0f882d689100b7246c161e430aacdac4d629026c206,0x12e152c85d5f4c79fd747c7bb1edf6d678da962e,0x016606acc6b0cfe537acc221e3bf1bb44b4049ee,21000,20235663648547604,1,21076828,30/10/2024,10:00:11
0x9e350cdbcb69903d4cc5f9a67179814613b8cfa4dfd942ae05e30d68c0e1cb98,0xd2674da94285660c9b2353131bef2d8211369a4b,0xf1c100ae13d7f19b033ea6ede517614d76f1aedc,21000,2039609210875196400,1,21076828,30/10/2024,10:00:11
0x1a435dc22e83468911526df116ba129d8373b4b20ced52a957ad6d1156a1ad14,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,0xd4e96ef8eee8678dbff4d535e033ed1a4f7605b7,21055,48921861534872320,1,21076828,30/10/2024,10:00:11
0x3b1d4fcb55649a6ca373f962d1b9527da0ea478252378672ebbb4a4c96340907,0x5b026e3b3e938884e1313f4558f667484f3a3619,0xfae39ec09730ca0f14262a636d2d7c5539353752,623994,0,270689,21076828,23/08/2022,19:59:22
0x68478cb6c10e31904aa6c05080ef0981ab60b8232e4757523a8785200fa766a7,0x5d280e9b02e871db5ce85b9be186b30253ba3685,0x00c0184c0b5d42fba6b7ca914b31239b419ab80b,313399,10000000000000,16,21076828,30/08/2022,02:31:48
0x832c2f015ce76e287f41156f9d2ea535ba6787a8c7849c69499ba6110cfd9839,0x3ead1c48da7842e6f58921f198ef1420d2604bf2,0x055c48651015cf5b21599a4ded8c402fdc718058,150764,50000000000000000,1,21076829,30/10/2024,10:00:23
0xf903eb39c592dba169054366e216ee83dfd4b8f3415f9c0f4385ee43b1c10c94,0xe704d736e493515e2bc0496ee46f705346cdb563,0x055c48651015cf5b21599a4ded8c402fdc718058,167811,50000000000000000,1,21076829,30/10/2024,10:00:23
0xfa014bb14faf81b46195b3df6bb5e523d832b56c7b44b39de8114f1e6ea553f4,0xb16dd26f66042241226e9eb490400ffdd844fee0,0x055c48651015cf5b21599a4ded8c402fdc718058,140348,100000000000000000,1,21076829,30/10/2024,10:00:23
0x862f6268def3564dbe47cc3f157570cff086fdf066937d89c3178f7cd99b4602,0x3532364d2e41b1470d9d3c77a5b9278425e712e8,0x055c48651015cf5b21599a4ded8c402fdc718058,151408,0,1,21076829,30/10/2024,10:00:23
0xa97a39fa616bb304b5e3c04dcc1d9739d38230440b821d27152f2b502b58f80e,0x72a36ede5373ea836d01d3e9dd320b5754aefcec,0x3328f7f4a1d1c57c35df56bbf0c9dcafca309c49,175370,0,1,21076829,30/10/2024,10:00:23
0x5519359388ea42ea644886f926dbd40846a4b1e4bbe576eab5770598ae88f6db,0x1b7e5a1e4a597d954c368e64fac7cc2bb0ab3dba,0x3328f7f4a1d1c57c35df56bbf0c9dcafca309c49,164954,0,1,21076829,30/10/2024,10:00:23
0xc5637969758789fa0c419da058ce1c5685d7905daf849b753a50d366a5f0de47,0x1bb9c7911b3998332b710a9d47e4a7bccdd66911,0x3328f7f4a1d1c57c35df56bbf0c9dcafca309c49,164966,0,1,21076829,30/10/2024,10:00:23
0x1a73a0acc8d4f4ccf968bda645fc0e4ac9008df903fadc9d76cc34b40fae4fa8,0xd1fa51f2db23a9fa9d7bb8437b89fb2e70c60cb7,0xd4bc53434c5e12cb41381a556c3c47e1a86e80e3,334128,171303267719,1,21076829,30/10/2024,10:00:23
0x1bb7e4be1d7fe5ee09d8060a24f75733f8050a1f8cfabe8251c3481c75acb710,0x6d2b74915b5884b730a0c2deaffae71a194a1cf8,0x3328f7f4a1d1c57c35df56bbf0c9dcafca309c49,166439,0,1,21076829,30/10/2024,10:00:23
0x0d6372b661d9dd1c38415f8b5420fbdbce066e70a5a29392d80e2e4ea674b076,0x581dd4869033a1426a8b65bec48b7b14f588ccc2,0xf4f748d45e03a70a9473394b28c3c7b5572dfa82,917394,0,1,21076829,30/10/2024,10:00:23
0xa2cfc4af9dd869471ab5cc2e4ae48a5fe5e1029d30325ec06471c0695179e05b,0xa9bfc1414c837b205ab5547e4afc2da4fc575d08,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,140832,100000000000000000,1,21076829,30/10/2024,10:00:23
0xcc5bef862ba0f7e65d1c8fee8d1bd4864288e15d08d86cb0dfef0b69c8c65d1f,0xb755a39a52d52e1bac7a3d803f02572ed4df743e,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,140820,30000000000000000,1,21076829,30/10/2024,10:00:23
0x8d89616bd722d1676bd75988630845f116cf09d8af5919ae2399b27426478577,0x00c6693768da1c8f1fc209ffafb02984aae356a5,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,140820,96000000000000000,1,21076829,30/10/2024,10:00:23
0x258d00e4f38b25189d73e9d4b074a1bf2f55d1df4ae76e7c426c7a9336eb5436,0xb325cf8b81e723e5e7164bc0da3be330e099433e,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,133716,0,1,21076829,30/10/2024,10:00:23
0xa31935afaa43089d05c5eba2cfc99023d110d103d2c259bdcd29f7ab7fbfd91a,0xa63d91a83687e526570155455dbe63bd31952e30,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,133716,0,1,21076829,30/10/2024,10:00:23
0xebde5d2aae179c781601549341cfac5c6c477c8ae4a85173adbbed3584385f62,0x4066e9bd5618373d2da7a1cb7bba03ef800875ee,0x6719c6ebf80d6499ca9ce170cda72beb3f1d1a54,87272,0,1,21076829,30/10/2024,10:00:23
0x8f9a21df1be6e19215593e08b4ee267097d0e5da545f1e5c82857b25b1ef7536,0x6e415e2b3c2154dcd948171252bf7405dd1831e6,0x5c9321e92ba4eb43f2901c4952358e132163a85a,149851,100000000000000000,1,21076829,30/10/2024,10:00:23
0x8a7ac281f8200d7a6b3fcfe43e090ffc29440dcde68f536e21f1e3e734f6d8e6,0x00e162af511181c1e81afe27a609a749b80de63e,0x3328f7f4a1d1c57c35df56bbf0c9dcafca309c49,177091,0,1,21076829,30/10/2024,10:00:23
0xba6eb6a4924134ef5574acffebaf2d2cd08f231cb275e51f3569352ea9dba7ca,0x5754095ea96dd1edb472f5db82adaf27b7798a18,0x3328f7f4a1d1c57c35df56bbf0c9dcafca309c49,157204,0,1,21076829,30/10/2024,10:00:23
0xd60ac0d590b7268a9754dbd37e890e72ec9d4ab6f43a949e4f10b7af31b9d8a7,0x91aae0aafd9d2d730111b395c6871f248d7bd728,0x98c3d3183c4b8a650614ad179a1a98be0a8d6b8e,134304,0,1,21076829,30/10/2024,10:00:23
0xe4532b725320d06e8fe3e307649a7c0ad9b31864b458cf9d7bec49f2d13a445a,0x6d87ff603230c566cf412d067adf06a76242f405,0x881d40237659c251811cec9c364ef91dc08d300c,261001,0,1,21076829,30/10/2024,10:00:23
0x0b29851fd0ae81da03d3f64fdc22e8d7ea252bd58817b910794be1cd9728372d,0xbce8c9393f6b93e73402ac55fe4b22dd786386df,0x03f34be1bf910116595db1b11e9d1b2ca5d59659,259415,0,1,21076829,30/10/2024,10:00:23
0x2b38b9afdb40071ac61434a3ee9e2d6905a5928b4368fae7e388cf9184e7c778,0xf9cf10dfad6ec1d52a6c01c9ec7c2a629e0f89d4,0x80a64c6d7f12c47b7c66c5b4e20e72bc1fcd5d9e,181889,5000000000000000000,1,21076829,30/10/2024,10:00:23
0xbb6b02b9b525f2176a858ed07345c6ddbc160acfef56268e37e3dcd4cf511957,0x8e990686305f89dacedc76cb93d8e7a1b260bbd8,0x9c434a2d262d17c57b3d5361781ea090e251f77e,325746,0,1,21076829,30/10/2024,10:00:23
0x960086d51fbb227e9846b442e73c5fa8c150f4f196f55e96097a9f386e4c76e1,0x11235534a66a33c366b84933d5202c841539d1c9,0x22ce84a7f86662b78e49c6ec9e51d60fdde7b70a,106179,0,1,21076829,30/10/2024,10:00:23
0xa30da44fc21d8417f700f39226b35b4cd13f51a284eb3e28f46f5b41174bdc42,0x6c755b09dda372eeb8bd6f36a75b171267a3c6ce,0x35ed1c9731cdccf7cf32df2ce1fce445a60af431,838550,269,1,21076829,30/10/2024,10:00:23
0x04074b51c11e3ed309c2762d7889656d486d60ad4a1ab73a46444b639ce852bc,0xca728a673e25158b6ad56cacf7488bcd40e9025f,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,163452,2475588825099918300,1,21076829,30/10/2024,10:00:23
0xca6eaf8911d05af0a0f45168b83884b5e96f18774a816df7c274fb6d2d66c919,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x1f2f10d1c40777ae1da742455c65828ff36df387,112963,5104026759,1,21076829,30/10/2024,10:00:23
0xa59453d83ea8a90531478acdb1941b38732e3920647699aa3302fb91c6fa8a2a,0x9ea220c09f046dc4617aa9ab2b245e6af019b9f2,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,176766,0,1,21076829,30/10/2024,10:00:23
0x8f962f031165588db0c4b2abb2c42f582f1b3972e74e6cfa79bf480e479d995d,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x1f2f10d1c40777ae1da742455c65828ff36df387,107246,4957361287,1,21076829,30/10/2024,10:00:23
0x7076e4b8911913db618f5f31e864111125b1a2283d2b62a315b032000b2b2920,0x7de562cad76dfc8511e54445f0f7de6cfc68ab0f,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,101699,150000000000000000,1,21076829,30/10/2024,10:00:23
0x582c60173dd8b9e833e877c28516c30d6f449b51b95db90b1f0ef6cd083284c3,0x4c89aff7cbec9ae585a6f5f8ab45bdba7658a13d,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,140820,50000000000000000,1,21076829,30/10/2024,10:00:23
0xaae3988ba50b1d20ebf8398ba1013fdab671ab1b2fd651ceb7e4c709c89f2772,0x9807ae8e16f8efba05288b9339de02fd97d3d797,0xdac17f958d2ee523a2206206994597c13d831ec7,63209,0,1,21076829,30/10/2024,10:00:23
0xd21fb23843083fd451b4e7af947d6cf56a1f07383fa70c7ffbb771f6db8dfa62,0xa11237bd889e8582b44d9e794f5be4eb4e6e798f,0x9642b23ed1e01df1092b92641051881a322f5d4e,21000,859654589192636000,1,21076829,30/10/2024,10:00:23
0xeb2d2c084d109decb745698ab84478cb1fa76328c809256b266767218abaacb3,0x6f210bb669105c449a1b723b91be426f4296e2bd,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,130793,0,1,21076829,30/10/2024,10:00:23
0x9558f011e1b68f1679f5484323985ff35b82e56a010ea296e643eb3e823b0249,0xf1aa26bfcc09323fc850f476016fcb52b0fc3125,0x77edae6a5f332605720688c7fda7476476e8f83f,241848,0,1,21076829,30/10/2024,10:00:23
0xf5c1d32f6d70cafb7f2ef1d99ba7a4b8cbf5f4eb123ffa6456a24aba0108b53e,0xff812074bd7ffeb743dfd2121ff171af8272b199,0x77edae6a5f332605720688c7fda7476476e8f83f,200104,0,1,21076829,30/10/2024,10:00:23
0xb346edbdca69b552755e6c6b6d19c7c4aae589e625f28ab96a77ab8e67396bf5,0x47a5d240c0157b03b90aa8ebb494fb9cc6c67483,0x77edae6a5f332605720688c7fda7476476e8f83f,231444,0,1,21076829,30/10/2024,10:00:23
0x390f5dd0d792b89c63f0fa3f98c9884e97b2004efbcfcb627ffcf3e4058ae9de,0xbdd75a97c29294ff805fb2fee65abd99492b32a8,0x00000000219ab540356cbb839cbe05303d7705fa,50514,32000000000000000000,1,21076829,30/10/2024,10:00:23
0xbc5972c3be15320cda0136c755d3c77fdf082a681e28ef2494cae120c9bb0419,0x50f77c5640e07c304432af44fb4034cd51e36f6f,0xdac17f958d2ee523a2206206994597c13d831ec7,63209,0,1,21076829,30/10/2024,10:00:23
0x83d45eeb497757cefee4857dcc2634f60998829094235bab406c8b2be5fe1714,0x7161645febe39561ad2fe8bad2979d44e00b63c4,0xd37bbe5744d730a1d98d8dc97c42f0ca46ad7146,39848,3752554190000000000,1,21076829,30/10/2024,10:00:23
0x45264244b5c95389b6a22d0bc7746dbe131ad7ddcfd8a3d8fb07164b2d2963a1,0x1cb5c8db8beb0f4c6d9233fe841bf535397b89c8,0x8e187a592dfdd8dc3ebb0648d6a43d630a0b202a,28789,0,1,21076829,30/10/2024,10:00:23
0xe09c7bd556b05d761e40d003ee8047ef065ef947d510a27e277dc6c53fcfd42f,0x75e89d5979e4f6fba9f97c104c2f0afb3f1dcb88,0xc82e3db60a52cf7529253b4ec688f631aad9e7c2,56552,0,1,21076829,30/10/2024,10:00:23
0xea17e348455335915e0f1272f1671658770a893349ed48ce174169e637939e48,0xe8832a868c091263ed190a9f4be304a03895dd91,0x9d990104688ce5d45f706bc60c6a5a7821e097bb,21000,7000000000000000,1,21076829,30/10/2024,10:00:23
0x2cd61bd8b04422fb960e1342343471c8d55e7d45432bbf076d4e384188361b83,0xd122eaae89f8783551f6e16f779d1903f9635d11,0x88888888846afc07a308003d3a217692a5b97ab1,150257,100000000000000000,1,21076829,30/10/2024,10:00:23
0xcc2335c95e06573995c523ad75946bb7a8802ef54ab130faac2724d01e39d484,0xdc1e9a21b7ed8dfb87c997e7d0405e2cfcfa8938,0x70bf6634ee8cb27d04478f184b9b8bb13e5f4710,142623,1000000000000000000,1,21076829,30/10/2024,10:00:23
0xbe7fc439743d33151b47c148e9f22a2de0c07f123f8b569b48c99ed7eec412f4,0xc2dcb305fa97b844eee44c0a9a8e470eb181e215,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,171768,86700000000000000,1,21076829,30/10/2024,10:00:23
0xacfd3911fb17bc96c88ecb84b3960d86cf816631ec37405d0dc0f57ff7581a37,0x6726402b8854114b451b915602f736a84a6bde68,0xdca2b3e18efbd2d5737251d95132aba97dfe7269,62557,0,1,21076829,30/10/2024,10:00:23
0xd9f6c642ec5f19e2cc7db378a2a71171aad224a398044b15e97063f1cfc47707,0xa41b2cd4cd07bc1c9f339728e63140e7212e830c,0x4945ce2d1b5bd904cac839b7fdabafd19cab982b,21000,83269757320072080,1,21076829,30/10/2024,10:00:23
0xcaf06d971cb5bffd1da653e934724020ab3a921364bde6980f559373d4c0808c,0x3fa333a6d1d13a1ca33ff00dc8a94bda53464156,0x4945ce2d1b5bd904cac839b7fdabafd19cab982b,21000,30481054765608000,1,21076829,30/10/2024,10:00:23
0x51ba571ae62fed1c661b2d984feb892b40783d5cafbb5793ca526366ac51359c,0x595acf199ff3930bf8d16a5562e864661516e46f,0x4945ce2d1b5bd904cac839b7fdabafd19cab982b,21000,26335054765608000,1,21076829,30/10/2024,10:00:23
0xfb33453d946e8d622640ab25b632fe9e764b7f49ac44824308c41314dd114098,0xd84b4436b6aba0fa348c5cf35b4682448e94724a,0xdac17f958d2ee523a2206206994597c13d831ec7,63197,0,1,21076829,30/10/2024,10:00:23
0xbb8e8b89d9e23b582128dd7e6aafe865a4a4e665feb57cd6210b12f8a77afc1e,0x89f2ab029dcd11bd5a00ed6a77ccbe46315212e8,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,62260,0,1,21076829,30/10/2024,10:00:23
0x627a3983cb884618a0d60c13ba1ac640d09da3fd6db242e289a26a178a50e8a0,0xa03400e098f4421b34a3a44a1b4e571419517687,0xda47862a83dac0c112ba89c6abc2159b95afd71c,34452,0,1,21076829,30/10/2024,10:00:23
0x485d454e7e9d23fc29c1e7d26a20aa178d11ea20fd487726ecb2ccf3b7b0d3c7,0x176e6378b7c9010f0456bee76ce3039d36dc37c8,0x930059af3fd7f898623d9436cc7a85bce960e907,46265,0,1,21076829,30/10/2024,10:00:23
0x1f71e72b2c504a01117f1491102ef56a551d66e53e9ab72063845fbe8d04d491,0x189e61e95722f868cc3537b583fb88a80cf6be16,0x930059af3fd7f898623d9436cc7a85bce960e907,46265,0,1,21076829,30/10/2024,10:00:23
0x530a0b30853866629f949eeadde2d84f3fb298aacf22dc1cedf9ef76a6437a69,0x58fed849dc234136056908b5cce782c503a9275b,0xb21983ae0598e9b20d8b155b052f596d22c14bc6,21000,10000000000000000,1,21076829,30/10/2024,10:00:23
0xa4f643961076707d804adb774666735050ce5cea155581c3af9fff4f4dfc303b,0xdb6fdc30ab61c7cca742d4c13d1b035f3f82019a,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,51871,0,1,21076829,30/10/2024,10:00:23
0x38419300a2b94ee6c8990569f369f616b4c633aa01613812c9f74408aba4479a,0xdfd5293d8e347dfe59e90efd55b2956a1343963d,0xd87228f9323a083b95ab94c6c6ea5e53507cdc98,21000,16986750000000000,1,21076829,30/10/2024,10:00:23
0x813cd481740b2c33529c487c7b6d6a6d14114aefd095dae6a8af0e66a85487f1,0x28c6c06298d514db089934071355e5743bf21d60,0xb50721bcf8d664c30412cfbc6cf7a15145234ad1,58755,0,1,21076829,30/10/2024,10:00:23
0x9bbf30a780d70c50dfc3c6d675982f724be4ecf8f7b534beb9a59c98da0c98ee,0x320768cd86758a829c4627bdabd5386aa0acff74,0xdac17f958d2ee523a2206206994597c13d831ec7,63209,0,1,21076829,30/10/2024,10:00:23
0x63296bb431eda3a08db817c68cdd6cf0c85b71d7ae52fb441ef0bda82612b32c,0x95275ff78221afe266905cfb35de30184e28a810,0xa1280ba719747c88eab200f6d9b5f34b95c64ea8,21000,18521919783127264,1,21076829,30/10/2024,10:00:23
0xf32c982f51023b485b8d01424f35887ccacb57655d8bdc4be17229cfdd0d7844,0xf89d7b9c864f589bbf53a82105107622b35eaa40,0xdac17f958d2ee523a2206206994597c13d831ec7,63221,0,1,21076829,30/10/2024,10:00:23
0x3f5156084e015ef01efb9a6a649c04a265d8d6d5cad18f3325dc634b0a306e4e,0xf89d7b9c864f589bbf53a82105107622b35eaa40,0x740df024ce73f589acd5e8756b377ef8c6558bab,69848,0,1,21076829,30/10/2024,10:00:23
0x8f2524605f509429672effc4d7e57df1c2db6c4f1e0ca41f45e2f7952bf52d5b,0xf89d7b9c864f589bbf53a82105107622b35eaa40,0xcc8fa225d80b9c7d42f96e9570156c65d6caaa25,34447,0,1,21076829,30/10/2024,10:00:23
0xdbf258e859af401b096363afbf656e2b77d50a6d519d346a45ec0ac731eb6bd9,0x05b57da45c6bf52fee5e29925171a6ff695cc3e5,0xdac17f958d2ee523a2206206994597c13d831ec7,63209,0,1,21076829,30/10/2024,10:00:23
0x6fbdcc91a0f61dd7f56d4e6d51bf0d597799fda2e89ec8da96a269aa9aa8966d,0xa7efae728d2936e78bda97dc267687568dd593f3,0xeb0ec11630eb3fc1b81d53e22396c98c190dfd9b,21000,91586600000000000,1,21076829,30/10/2024,10:00:23
0x18357ecf2bf1da082fc3848becc6d21bba53985f60b0a430d5beaea4eb6eea9f,0xa7efae728d2936e78bda97dc267687568dd593f3,0x57f7be13843eb9dd52275e3695dc842c153271a8,21000,105414230000000000,1,21076829,30/10/2024,10:00:23
0x59b38bf3b8abab8325823ff3b329832b3e6a164545858083bd27e093250d7860,0xa8bcbccb087ac2c185171532983ff0f493cb56ee,0x31f648572b67e60ec6eb8e197e1848cc5f5558de,54796,1000000000000000,1,21076829,30/10/2024,10:00:23
0xd4f89b33a4e39ee4493805f3a2ba1cede135bf81f3615df092642557b69017a3,0x186bd21144f72c57152495160e997d6f51437f9f,0x5578e226ffa566d8665d9bfe915009e915dde80f,21000,9500000000000000,1,21076829,30/10/2024,10:00:23
